Start time,Attack Duration,Source IP,Attack Type,Total Packets,Total Bytes
2024-10-19 01:26:55,0.0003478527069091,133.172.249.206,SYN flood,2,114
2024-10-19 01:26:57,0.0005900859832763,192.168.150.129,Smurf,2,102
2024-10-19 01:26:59,0.0005383491516113,71.123.195.71,Ping of Death,2,2084
2024-10-19 01:27:01,0.0005755424499511,192.168.150.129,Smurf,2,102
2024-10-19 01:27:03,0.0003721714019775,176.9.131.229,Ping of Death,2,2084
2024-10-19 01:27:05,0.001035451889038,192.168.150.129,Smurf,2,102
2024-10-19 01:27:07,0.0006332397460937,212.82.42.157,SYN flood,2,114
2024-10-19 01:27:09,0.0007758140563964,9.132.197.13,Ping of Death,2,2084
2024-10-19 01:27:11,0.0005602836608886,180.62.224.8,SYN flood,2,114
2024-10-19 01:27:13,0.0005443096160888,192.168.150.129,Smurf,2,102
2024-10-19 01:27:15,0.0006639957427978,22.154.172.73,Ping of Death,2,2084
2024-10-19 01:27:17,0.0005915164947509,50.56.72.148,Ping of Death,2,2084
2024-10-19 01:27:19,0.0005583763122558,130.177.39.204,SYN-ACK flood,2,114
2024-10-19 01:27:21,0.0004587173461914,147.137.48.227,Ping of Death,2,2084
2024-10-19 01:27:23,0.0003659725189208,67.218.0.110,SYN-ACK flood,2,114
2024-10-19 01:27:25,0.0006418228149414,48.4.71.223,SYN flood,2,114
2024-10-19 01:27:27,0.0004868507385253,177.175.163.4,SYN flood,2,114
2024-10-19 01:27:29,0.0005967617034912,253.163.164.252,SYN-ACK flood,2,114
2024-10-19 01:27:31,0.0006732940673828,33.166.9.84,SYN flood,2,114
2024-10-19 01:27:34,0.0006411075592041,243.112.47.193,SYN-ACK flood,2,114
2024-10-19 01:27:36,0.0003955364227294,95.241.100.98,SYN flood,2,114
2024-10-19 01:27:38,0.0004746913909912,53.236.123.81,SYN-ACK flood,2,114
2024-10-19 01:27:40,0.0003776550292968,197.205.102.14,Ping of Death,2,2084
2024-10-19 01:27:42,0.0007462501525878,192.168.150.129,Smurf,2,102
2024-10-19 01:27:44,0.0005550384521484,50.125.103.235,SYN flood,2,114
2024-10-19 01:27:46,0.0004959106445312,50.227.177.211,SYN-ACK flood,2,114
2024-10-19 01:27:48,0.0007672309875488,37.87.10.238,Ping of Death,2,2084
2024-10-19 01:27:50,0.0004522800445556,66.6.213.59,Ping of Death,2,2084
2024-10-19 01:27:52,0.0009047985076904,143.120.208.238,SYN flood,2,114
2024-10-19 01:27:54,0.0003042221069335,203.172.36.189,SYN flood,2,114
2024-10-19 01:27:56,0.0002768039703369,252.83.216.86,SYN-ACK flood,2,114
2024-10-19 01:27:58,0.0003869533538818,99.45.101.230,SYN-ACK flood,2,114
2024-10-19 01:28:00,0.0005469322204589,30.13.204.89,SYN flood,2,114
2024-10-19 01:28:02,0.0003442764282226,103.24.25.229,SYN-ACK flood,2,114
2024-10-19 01:28:04,0.0005300045013427,135.163.106.155,Ping of Death,2,2084
2024-10-19 01:28:06,0.0002758502960205,179.143.69.237,SYN-ACK flood,2,114
2024-10-19 01:28:08,0.000460147857666,1.125.255.247,SYN flood,2,114
2024-10-19 01:28:10,0.0009028911590576,192.168.150.129,Smurf,2,102
2024-10-19 01:28:12,0.0005190372467041,88.50.189.25,SYN flood,2,114
2024-10-19 01:28:14,0.0009584426879882,192.168.150.129,Smurf,2,102
2024-10-19 01:28:16,0.0006046295166015,72.30.97.92,SYN-ACK flood,2,114
2024-10-19 01:28:18,0.0003116130828857,247.95.35.212,SYN flood,2,114
2024-10-19 01:28:20,0.00067138671875,124.155.158.222,Ping of Death,2,2084
2024-10-19 01:28:22,0.0004374980926513,27.30.111.96,SYN-ACK flood,2,114
2024-10-19 01:28:24,0.0005435943603515,235.86.122.150,SYN-ACK flood,2,114
2024-10-19 01:28:26,0.0003619194030761,248.70.164.130,SYN flood,2,114
2024-10-19 01:28:28,0.0016531944274902,192.168.150.129,Smurf,2,102
2024-10-19 01:28:30,0.0005238056182861,169.19.240.228,SYN flood,2,114
2024-10-19 01:28:32,0.0011172294616699,192.168.150.129,Smurf,2,102
2024-10-19 01:28:34,0.0014483928680419,192.168.150.129,Smurf,2,102
2024-10-19 01:28:36,0.0002758502960205,212.151.0.199,SYN flood,2,114
2024-10-19 01:28:38,0.0003392696380615,188.222.241.50,SYN-ACK flood,2,114
2024-10-19 01:28:40,0.0008485317230224,97.143.12.32,Ping of Death,2,2084
2024-10-19 01:28:42,0.0004870891571044,198.163.232.1,Ping of Death,2,2084
2024-10-19 01:28:45,0.0003037452697753,88.136.219.179,SYN flood,2,114
2024-10-19 01:28:47,0.0013654232025146,192.168.150.129,Smurf,2,102
2024-10-19 01:28:49,0.0003972053527832,69.13.226.88,SYN-ACK flood,2,114
2024-10-19 01:28:51,0.0003464221954345,191.13.40.133,Ping of Death,2,2084
2024-10-19 01:28:53,0.0003790855407714,21.68.37.151,SYN flood,2,114
2024-10-19 01:28:55,0.0005686283111572,13.159.112.21,SYN flood,2,114
2024-10-19 01:28:57,0.0006256103515625,192.168.150.129,Smurf,2,102
2024-10-19 01:28:59,0.0006330013275146,23.228.26.23,SYN flood,2,114
2024-10-19 01:29:01,0.0005700588226318,192.168.150.129,Smurf,2,102
2024-10-19 01:29:03,0.0007824897766113,180.22.229.130,SYN-ACK flood,2,114
2024-10-19 01:29:05,0.0008411407470703,161.85.135.1,Ping of Death,2,2084
2024-10-19 01:29:07,0.0003714561462402,247.243.251.178,Ping of Death,2,2084
2024-10-19 01:29:09,0.000288963317871,211.73.180.224,SYN flood,2,114
2024-10-19 01:29:11,0.0010907649993896,192.168.150.129,Smurf,2,102
2024-10-19 01:29:13,0.0002927780151367,121.235.228.163,SYN flood,2,114
2024-10-19 01:29:15,0.0005486011505126,245.11.71.88,Ping of Death,2,2084
2024-10-19 01:29:17,0.000701904296875,160.173.124.23,SYN-ACK flood,2,114
2024-10-19 01:29:19,0.0003871917724609,55.91.177.48,SYN flood,2,114
2024-10-19 01:29:21,0.0005204677581787,111.121.72.215,Ping of Death,2,2084
2024-10-19 01:29:23,0.0005691051483154,103.99.234.52,SYN flood,2,114
2024-10-19 01:29:25,0.0004644393920898,247.98.250.5,SYN flood,2,114
2024-10-19 01:29:27,0.0003485679626464,152.67.210.244,SYN flood,2,114
2024-10-19 01:29:29,0.000460147857666,136.121.187.138,SYN-ACK flood,2,114
2024-10-19 01:29:31,0.0009400844573974,192.168.150.129,Smurf,2,102
2024-10-19 01:29:33,0.0003659725189208,161.141.3.91,SYN-ACK flood,2,114
2024-10-19 01:29:35,0.0009768009185791,192.168.150.129,Smurf,2,102
2024-10-19 01:29:37,0.0003907680511474,179.61.232.7,Ping of Death,2,2084
2024-10-19 01:29:39,0.0004260540008544,57.56.138.59,SYN flood,2,114
2024-10-19 01:29:41,0.0007736682891845,192.168.150.129,Smurf,2,102
2024-10-19 01:29:43,0.0002956390380859,206.236.181.35,SYN-ACK flood,2,114
2024-10-19 01:29:45,0.0003862380981445,20.92.88.150,SYN-ACK flood,2,114
2024-10-19 01:29:47,0.0002675056457519,132.240.112.72,SYN-ACK flood,2,114
2024-10-19 01:29:49,0.000528335571289,189.237.238.6,Ping of Death,2,2084
2024-10-19 01:29:51,0.0002863407135009,134.48.26.178,SYN flood,2,114
2024-10-19 01:29:54,0.0006988048553466,110.240.88.255,SYN flood,2,114
2024-10-19 01:29:56,0.0009679794311523,192.168.150.129,Smurf,2,102
2024-10-19 01:29:58,0.0003426074981689,138.244.43.157,SYN flood,2,114
2024-10-19 01:30:00,0.0008387565612792,192.168.150.129,Smurf,2,102
2024-10-19 01:30:02,0.0003478527069091,137.102.252.64,SYN-ACK flood,2,114
2024-10-19 01:30:04,0.0007073879241943,230.38.124.232,Ping of Death,2,2084
2024-10-19 01:30:06,0.0003969669342041,231.147.60.23,SYN-ACK flood,2,114
2024-10-19 01:30:08,0.0004932880401611,250.230.54.210,SYN-ACK flood,2,114
2024-10-19 01:30:10,0.0004160404205322,156.16.54.205,SYN flood,2,114
2024-10-19 01:30:12,0.0002844333648681,47.117.11.236,SYN flood,2,114
2024-10-19 01:30:14,0.0009586811065673,217.2.220.129,Ping of Death,2,2084
2024-10-19 01:30:16,0.0006475448608398,192.168.150.129,Smurf,2,102
2024-10-19 01:30:18,0.0003206729888916,101.156.165.44,SYN flood,2,114
2024-10-19 01:30:20,0.0004341602325439,219.116.41.227,Ping of Death,2,2084
2024-10-19 01:30:22,0.0008563995361328,192.168.150.129,Smurf,2,102
2024-10-19 01:30:24,0.0007596015930175,187.217.48.9,Ping of Death,2,2084
2024-10-19 01:30:26,0.0006763935089111,85.156.37.1,Ping of Death,2,2084
2024-10-19 01:30:28,0.0007586479187011,192.168.150.129,Smurf,2,102
2024-10-19 01:30:30,0.0003824234008789,21.108.223.134,SYN-ACK flood,2,114
2024-10-19 01:30:32,0.0007593631744384,192.168.150.129,Smurf,2,102
2024-10-19 01:30:34,0.0005476474761962,170.171.123.13,SYN-ACK flood,2,114
2024-10-19 01:30:36,0.0006070137023925,76.166.33.89,Ping of Death,2,2084
2024-10-19 01:30:38,0.0003221035003662,64.33.152.177,SYN-ACK flood,2,114
2024-10-19 01:30:40,0.0003676414489746,149.179.91.15,SYN flood,2,114
2024-10-19 01:30:42,0.000300645828247,94.87.220.46,SYN flood,2,114
2024-10-19 01:30:44,0.0005824565887451,255.152.151.224,SYN flood,2,114
2024-10-19 01:30:46,0.0004072189331054,80.232.228.147,Ping of Death,2,2084
2024-10-19 01:30:48,0.0002830028533935,139.216.92.231,SYN-ACK flood,2,114
2024-10-19 01:30:50,0.000457763671875,15.91.71.125,Ping of Death,2,2084
2024-10-19 01:30:52,0.0004539489746093,160.244.173.118,Ping of Death,2,2084
2024-10-19 01:30:54,0.0004029273986816,102.155.211.155,Ping of Death,2,2084
2024-10-19 01:30:56,0.0003166198730468,51.221.8.241,SYN flood,2,114
2024-10-19 01:30:58,0.0007522106170654,192.168.150.129,Smurf,2,102
2024-10-19 01:31:00,0.0007870197296142,184.139.117.222,Ping of Death,2,2084
2024-10-19 01:31:02,0.0004916191101074,16.148.111.38,Ping of Death,2,2084
2024-10-19 01:31:04,0.0008084774017333,239.51.190.200,SYN flood,2,114
2024-10-19 01:31:06,0.0003721714019775,246.13.88.162,SYN-ACK flood,2,114
2024-10-19 01:31:08,0.0004181861877441,67.65.2.239,Ping of Death,2,2084
2024-10-19 01:31:11,0.0002973079681396,128.113.73.51,SYN-ACK flood,2,114
2024-10-19 01:31:13,0.0006451606750488,11.191.134.192,Ping of Death,2,2084
2024-10-19 01:31:15,0.0002772808074951,25.216.218.118,SYN-ACK flood,2,114
2024-10-19 01:31:17,0.0013103485107421,192.168.150.129,Smurf,2,102
2024-10-19 01:31:19,0.0008289813995361,158.89.118.33,SYN flood,2,114
2024-10-19 01:31:21,0.0004870891571044,192.168.150.129,Smurf,2,102
2024-10-19 01:31:23,0.000295877456665,158.236.164.100,SYN flood,2,114
2024-10-19 01:31:25,0.0004410743713378,28.6.242.164,SYN flood,2,114
2024-10-19 01:31:27,5.507469177246094e-05,185.125.190.98,SYN-ACK flood,1,60
2024-10-19 01:31:27,0.0009102821350097,192.168.150.129,Smurf,2,102
2024-10-19 01:31:29,0.0010838508605957,187.60.177.216,SYN-ACK flood,2,114
2024-10-19 01:31:31,0.0004160404205322,202.14.6.127,Ping of Death,2,2084
2024-10-19 01:31:33,0.0012423992156982,192.168.150.129,Smurf,2,102
2024-10-19 01:31:35,0.0007050037384033,140.159.207.214,SYN-ACK flood,2,114
2024-10-19 01:31:37,0.0004408359527587,127.92.4.133,Ping of Death,2,2084
2024-10-19 01:31:39,0.0008032321929931,124.53.42.230,Ping of Death,2,2084
2024-10-19 01:31:41,0.0003554821014404,251.129.236.245,Ping of Death,2,2084
2024-10-19 01:31:43,0.0003721714019775,207.157.176.98,Ping of Death,2,2084
2024-10-19 01:31:45,0.0005168914794921,147.58.226.5,SYN-ACK flood,2,114
2024-10-19 01:31:47,0.000352144241333,168.25.225.205,SYN-ACK flood,2,114
2024-10-19 01:31:49,0.0006518363952636,81.231.191.221,SYN flood,2,114
2024-10-19 01:31:51,0.0002820491790771,32.142.23.71,SYN flood,2,114
2024-10-19 01:31:53,0.0004644393920898,200.194.118.224,Ping of Death,2,2084
2024-10-19 01:31:55,0.000392198562622,91.133.98.17,SYN flood,2,114
2024-10-19 01:31:57,0.0003459453582763,219.77.82.143,Ping of Death,2,2084
2024-10-19 01:31:59,0.0005097389221191,204.74.7.179,SYN flood,2,114
2024-10-19 01:32:01,0.0008673667907714,192.168.150.129,Smurf,2,102
2024-10-19 01:32:03,0.0018677711486816,192.168.150.129,Smurf,2,102
2024-10-19 01:32:05,0.0003180503845214,185.142.58.76,SYN flood,2,114
2024-10-19 01:32:07,0.0003609657287597,178.224.160.143,SYN-ACK flood,2,114
2024-10-19 01:32:09,0.0006299018859863,177.113.241.43,SYN flood,2,114
2024-10-19 01:32:11,0.0003566741943359,78.162.34.174,Ping of Death,2,2084
2024-10-19 01:32:13,0.0006752014160156,91.55.177.236,SYN-ACK flood,2,114
2024-10-19 01:32:15,0.0008265972137451,48.41.61.62,Ping of Death,2,2084
2024-10-19 01:32:17,0.0004990100860595,68.134.28.38,Ping of Death,2,2084
2024-10-19 01:32:19,0.0005347728729248,50.28.103.12,Ping of Death,2,2084
2024-10-19 01:32:21,0.0010478496551513,192.168.150.129,Smurf,2,102
2024-10-19 01:32:24,0.0009102821350097,192.168.150.129,Smurf,2,102
2024-10-19 01:32:26,0.0008432865142822,192.168.150.129,Smurf,2,102
2024-10-19 01:32:28,0.0004017353057861,159.133.155.12,Ping of Death,2,2084
2024-10-19 01:32:30,0.0002694129943847,22.137.48.254,SYN-ACK flood,2,114
2024-10-19 01:32:32,0.0007832050323486,180.236.86.92,SYN flood,2,114
2024-10-19 01:32:34,0.0009963512420654,192.168.150.129,Smurf,2,102
2024-10-19 01:32:36,0.0005538463592529,192.168.150.129,Smurf,2,102
2024-10-19 01:32:38,0.0004794597625732,88.198.119.173,SYN flood,2,114
2024-10-19 01:32:40,0.0006792545318603,72.57.211.78,SYN flood,2,114
2024-10-19 01:32:42,0.000382661819458,85.91.7.130,SYN-ACK flood,2,114
2024-10-19 01:32:44,0.0006458759307861,192.168.150.129,Smurf,2,102
2024-10-19 01:32:46,0.0004932880401611,133.106.65.245,Ping of Death,2,2084
2024-10-19 01:32:48,0.0012500286102294,192.168.150.129,Smurf,2,102
2024-10-19 01:32:50,0.0006287097930908,120.41.185.157,SYN-ACK flood,2,114
2024-10-19 01:32:52,0.0008838176727294,192.168.150.129,Smurf,2,102
2024-10-19 01:32:54,0.0005109310150146,232.108.161.227,SYN flood,2,114
2024-10-19 01:32:56,0.0008089542388916,192.168.150.129,Smurf,2,102
2024-10-19 01:32:58,0.0006008148193359,192.168.150.129,Smurf,2,102
2024-10-19 01:33:00,0.0005457401275634,97.38.223.234,Ping of Death,2,2084
2024-10-19 01:33:02,0.0011548995971679,192.168.150.129,Smurf,2,102
2024-10-19 01:33:04,0.000450849533081,23.180.239.207,SYN-ACK flood,2,114
2024-10-19 01:33:06,0.0003666877746582,2.3.61.136,SYN flood,2,114
2024-10-19 01:33:08,0.0004787445068359,11.123.69.91,SYN flood,2,114
2024-10-19 01:33:10,0.0004000663757324,122.97.11.177,Ping of Death,2,2084
2024-10-19 01:33:12,0.0006039142608642,192.168.150.129,Smurf,2,102
2024-10-19 01:33:14,0.0004281997680664,141.194.92.134,SYN flood,2,114
2024-10-19 01:33:16,0.0004053115844726,13.22.20.203,SYN flood,2,114
2024-10-19 01:33:18,0.0004603862762451,118.217.96.196,SYN-ACK flood,2,114
2024-10-19 01:33:20,0.0007026195526123,146.158.222.233,Ping of Death,2,2084
2024-10-19 01:33:22,0.0006413459777832,156.136.225.55,Ping of Death,2,2084
2024-10-19 01:33:24,0.0003542900085449,207.222.163.11,Ping of Death,2,2084
2024-10-19 01:33:26,0.0003659725189208,206.169.16.55,SYN flood,2,114
2024-10-19 01:33:28,0.000565767288208,6.220.22.62,Ping of Death,2,2084
2024-10-19 01:33:30,0.0003635883331298,34.156.5.120,SYN-ACK flood,2,114
2024-10-19 01:33:32,0.0009341239929199,192.168.150.129,Smurf,2,102
2024-10-19 01:33:34,0.0003798007965087,108.216.222.190,Ping of Death,2,2084
2024-10-19 01:33:37,0.000720739364624,192.168.150.129,Smurf,2,102
2024-10-19 01:33:39,0.0002799034118652,198.43.56.255,SYN-ACK flood,2,114
2024-10-19 01:33:41,0.0004706382751464,209.39.20.178,SYN flood,2,114
2024-10-19 01:33:43,0.0008642673492431,47.59.57.23,Ping of Death,2,2084
2024-10-19 01:33:45,0.0004887580871582,179.94.187.223,SYN flood,2,114
2024-10-19 01:33:47,0.0006945133209228,192.168.150.129,Smurf,2,102
2024-10-19 01:33:49,0.0006153583526611,246.64.180.217,SYN-ACK flood,2,114
2024-10-19 01:33:51,0.0006656646728515,235.90.254.241,SYN flood,2,114
2024-10-19 01:33:53,0.0006103515625,94.37.105.109,Ping of Death,2,2084
2024-10-19 01:33:55,0.0005054473876953,51.14.158.181,SYN flood,2,114
2024-10-19 01:33:57,0.0004334449768066,222.80.244.128,SYN flood,2,114
2024-10-19 01:33:59,0.000563621520996,124.146.175.107,SYN flood,2,114
2024-10-19 01:34:01,0.0006482601165771,192.168.150.129,Smurf,2,102
2024-10-19 01:34:03,0.0003523826599121,245.33.143.219,SYN flood,2,114
2024-10-19 01:34:05,0.0007040500640869,192.168.150.129,Smurf,2,102
2024-10-19 01:34:07,0.0005416870117187,16.84.100.165,SYN flood,2,114
2024-10-19 01:34:09,0.0007731914520263,76.249.14.129,Ping of Death,2,2084
2024-10-19 01:34:11,0.0004088878631591,86.227.126.67,SYN flood,2,114
2024-10-19 01:34:13,0.0005874633789062,187.225.86.150,SYN flood,2,114
2024-10-19 01:34:15,0.0005781650543212,192.168.150.129,Smurf,2,102
2024-10-19 01:34:17,0.0013413429260253,192.168.150.129,Smurf,2,102
2024-10-19 01:34:19,0.0006988048553466,122.63.217.12,SYN-ACK flood,2,114
2024-10-19 01:34:21,0.0010485649108886,192.168.150.129,Smurf,2,102
2024-10-19 01:34:23,0.0003705024719238,150.246.25.208,SYN flood,2,114
2024-10-19 01:34:25,0.0004127025604248,36.230.225.55,SYN flood,2,114
2024-10-19 01:34:27,0.0005123615264892,213.89.58.36,SYN-ACK flood,2,114
2024-10-19 01:34:29,0.0008044242858886,82.154.54.186,Ping of Death,2,2084
2024-10-19 01:34:31,0.0005044937133789,252.4.209.61,SYN-ACK flood,2,114
2024-10-19 01:34:33,0.0009512901306152,192.168.150.129,Smurf,2,102
2024-10-19 01:34:35,0.0007753372192382,107.148.39.116,SYN flood,2,114
2024-10-19 01:34:37,0.0004308223724365,2.121.108.18,SYN-ACK flood,2,114
2024-10-19 01:34:39,0.000817060470581,19.210.45.155,SYN-ACK flood,2,114
2024-10-19 01:34:41,0.0003523826599121,16.20.164.18,Ping of Death,2,2084
2024-10-19 01:34:43,0.0005764961242675,71.40.241.125,SYN flood,2,114
2024-10-19 01:34:45,0.0009284019470214,192.168.150.129,Smurf,2,102
2024-10-19 01:34:47,0.0002937316894531,87.127.197.52,SYN flood,2,114
2024-10-19 01:34:49,0.0008659362792968,126.10.5.40,SYN flood,2,114
2024-10-19 01:34:52,0.0006937980651855,198.57.102.28,SYN-ACK flood,2,114
2024-10-19 01:34:54,0.000561237335205,192.168.150.129,Smurf,2,102
2024-10-19 01:34:56,0.0006220340728759,128.34.161.116,SYN flood,2,114
2024-10-19 01:34:58,0.0003890991210937,229.203.200.148,SYN-ACK flood,2,114
2024-10-19 01:35:00,0.0006413459777832,16.155.49.110,SYN flood,2,114
2024-10-19 01:35:02,0.0002853870391845,231.92.200.151,SYN flood,2,114
2024-10-19 01:35:04,0.0003809928894042,163.111.52.23,SYN flood,2,114
2024-10-19 01:35:06,0.0003626346588134,239.147.127.62,SYN flood,2,114
2024-10-19 01:35:08,0.0005559921264648,97.161.220.84,Ping of Death,2,2084
2024-10-19 01:35:10,0.0002698898315429,53.78.206.228,SYN flood,2,114
2024-10-19 01:35:12,0.0005016326904296,66.168.250.61,SYN flood,2,114
2024-10-19 01:35:14,0.0005600452423095,192.168.150.129,Smurf,2,102
2024-10-19 01:35:16,0.0006537437438964,192.168.150.129,Smurf,2,102
2024-10-19 01:35:18,0.0009586811065673,192.168.150.129,Smurf,2,102
2024-10-19 01:35:20,0.0003712177276611,139.72.58.139,Ping of Death,2,2084
2024-10-19 01:35:22,0.0004768371582031,144.123.40.166,Ping of Death,2,2084
2024-10-19 01:35:24,0.0005939006805419,192.168.150.129,Smurf,2,102
2024-10-19 01:35:26,0.0004687309265136,56.63.34.201,SYN flood,2,114
2024-10-19 01:35:28,0.0004169940948486,126.19.250.142,Ping of Death,2,2084
2024-10-19 01:35:30,0.0004117488861083,13.203.235.106,SYN-ACK flood,2,114
2024-10-19 01:35:32,0.000472068786621,106.48.20.121,SYN-ACK flood,2,114
2024-10-19 01:35:34,0.0009975433349609,126.10.199.166,SYN flood,2,114
2024-10-19 01:35:36,0.0005214214324951,1.18.2.180,SYN flood,2,114
2024-10-19 01:35:38,0.0006089210510253,222.16.174.189,SYN flood,2,114
2024-10-19 01:35:40,0.0004153251647949,113.233.207.9,SYN flood,2,114
2024-10-19 01:35:42,0.0005774497985839,222.147.32.179,Ping of Death,2,2084
2024-10-19 01:35:44,0.0005140304565429,192.168.150.129,Smurf,2,102
2024-10-19 01:35:46,0.0002963542938232,45.233.173.193,SYN-ACK flood,2,114
2024-10-19 01:35:48,0.0006825923919677,192.168.150.129,Smurf,2,102
2024-10-19 01:35:50,0.0007603168487548,192.168.150.129,Smurf,2,102
2024-10-19 01:35:52,0.001230239868164,192.168.150.129,Smurf,2,102
2024-10-19 01:35:54,0.0002675056457519,125.59.104.241,SYN flood,2,114
2024-10-19 01:35:56,0.0007452964782714,192.168.150.129,Smurf,2,102
2024-10-19 01:35:58,0.0004205703735351,113.76.168.193,SYN-ACK flood,2,114
2024-10-19 01:36:00,0.0008070468902587,118.55.104.49,Ping of Death,2,2084
2024-10-19 01:36:02,0.001218557357788,192.168.150.129,Smurf,2,102
2024-10-19 01:36:04,0.0012543201446533,192.168.150.129,Smurf,2,102
2024-10-19 01:36:06,0.0002903938293457,48.182.85.222,SYN flood,2,114
2024-10-19 01:36:09,0.0009512901306152,192.168.150.129,Smurf,2,102
2024-10-19 01:36:11,0.0012297630310058,192.168.150.129,Smurf,2,102
2024-10-19 01:36:13,0.0005202293395996,94.207.167.107,SYN-ACK flood,2,114
2024-10-19 01:36:15,0.0003519058227539,10.239.233.119,SYN-ACK flood,2,114
2024-10-19 01:36:17,0.0007171630859375,192.168.150.129,Smurf,2,102
2024-10-19 01:36:19,0.000624656677246,192.168.150.129,Smurf,2,102
2024-10-19 01:36:21,0.0008811950683593,192.168.150.129,Smurf,2,102
2024-10-19 01:36:23,0.0002977848052978,3.63.87.15,SYN-ACK flood,2,114
2024-10-19 01:36:25,0.0002973079681396,194.151.37.98,SYN-ACK flood,2,114
2024-10-19 01:36:27,0.0009000301361083,87.170.82.40,Ping of Death,2,2084
2024-10-19 01:36:27,5.1021575927734375e-05,91.189.91.49,SYN-ACK flood,1,60
2024-10-19 01:36:29,0.0010132789611816,249.165.206.236,Ping of Death,2,2084
2024-10-19 01:36:31,0.0003564357757568,32.184.25.116,SYN-ACK flood,2,114
2024-10-19 01:36:33,0.0004634857177734,220.91.247.242,SYN-ACK flood,2,114
2024-10-19 01:36:35,0.000594139099121,34.106.137.213,Ping of Death,2,2084
2024-10-19 01:36:37,0.0004422664642333,215.28.220.243,SYN-ACK flood,2,114
2024-10-19 01:36:39,0.0003833770751953,3.85.245.201,SYN flood,2,114
2024-10-19 01:36:41,0.0003542900085449,171.84.38.228,Ping of Death,2,2084
2024-10-19 01:36:43,0.0011811256408691,192.168.150.129,Smurf,2,102
2024-10-19 01:36:45,0.0006217956542968,6.246.224.55,Ping of Death,2,2084
2024-10-19 01:36:47,0.0003542900085449,144.27.154.67,SYN flood,2,114
2024-10-19 01:36:49,0.0007476806640625,192.168.150.129,Smurf,2,102
2024-10-19 01:36:51,0.000561237335205,69.38.163.254,Ping of Death,2,2084
2024-10-19 01:36:53,0.0003368854522705,34.236.147.17,SYN-ACK flood,2,114
2024-10-19 01:36:55,0.0021326541900634,238.255.166.21,SYN-ACK flood,2,114
2024-10-19 01:36:57,0.0005464553833007,192.168.150.129,Smurf,2,102
2024-10-19 01:36:59,0.0005426406860351,214.59.180.253,SYN-ACK flood,2,114
2024-10-19 01:37:01,0.0003259181976318,64.10.215.70,SYN-ACK flood,2,114
2024-10-19 01:37:03,0.0004911422729492,244.195.144.203,SYN flood,2,114
2024-10-19 01:37:05,0.000425100326538,219.107.78.46,Ping of Death,2,2084
2024-10-19 01:37:07,0.0002799034118652,167.216.105.227,SYN flood,2,114
2024-10-19 01:37:09,0.0004444122314453,108.36.1.52,Ping of Death,2,2084
2024-10-19 01:37:11,0.0005252361297607,99.172.127.220,Ping of Death,2,2084
2024-10-19 01:37:13,0.0005507469177246,206.53.85.153,Ping of Death,2,2084
2024-10-19 01:37:15,0.0006053447723388,49.105.85.248,SYN flood,2,114
2024-10-19 01:37:17,0.0004374980926513,201.1.131.98,Ping of Death,2,2084
2024-10-19 01:37:21,0.0003719329833984,190.240.185.154,SYN-ACK flood,2,114
2024-10-19 01:37:24,0.0011126995086669,192.168.150.129,Smurf,2,102
2024-10-19 01:37:26,0.0002670288085937,208.154.70.111,SYN flood,2,114
2024-10-19 01:37:28,0.0004472732543945,187.6.180.68,SYN-ACK flood,2,114
2024-10-19 01:37:30,0.0005431175231933,209.211.147.204,Ping of Death,2,2084
2024-10-19 01:37:32,0.0007300376892089,34.46.3.71,SYN flood,2,114
2024-10-19 01:37:34,0.0005915164947509,141.11.93.127,Ping of Death,2,2084
2024-10-19 01:37:36,0.0004293918609619,120.134.41.78,SYN-ACK flood,2,114
2024-10-19 01:37:38,0.0005908012390136,3.109.97.88,Ping of Death,2,2084
2024-10-19 01:37:40,0.0005261898040771,33.32.95.7,SYN flood,2,114
2024-10-19 01:37:42,0.0007383823394775,192.168.150.129,Smurf,2,102
2024-10-19 01:37:44,0.0006725788116455,125.214.127.30,SYN flood,2,114
2024-10-19 01:37:46,0.0004806518554687,32.114.222.245,Ping of Death,2,2084
2024-10-19 01:37:48,0.0004189014434814,187.106.201.198,SYN flood,2,114
2024-10-19 01:37:50,0.0005569458007812,14.140.222.249,SYN flood,2,114
2024-10-19 01:37:52,0.0003538131713867,63.8.33.196,SYN-ACK flood,2,114
2024-10-19 01:37:54,0.0005102157592773,192.168.150.129,Smurf,2,102
2024-10-19 01:37:56,0.0009181499481201,192.168.150.129,Smurf,2,102
2024-10-19 01:37:58,0.0004763603210449,48.12.30.32,SYN-ACK flood,2,114
2024-10-19 01:38:00,0.0003707408905029,212.36.14.98,Ping of Death,2,2084
2024-10-19 01:38:02,0.0003821849822998,66.137.218.131,SYN-ACK flood,2,114
2024-10-19 01:38:04,0.0003867149353027,54.70.138.239,SYN flood,2,114
2024-10-19 01:38:06,0.0004658699035644,188.135.205.51,SYN flood,2,114
2024-10-19 01:38:08,0.0003983974456787,132.159.91.189,Ping of Death,2,2084
2024-10-19 01:38:10,0.0008537769317626,192.168.150.129,Smurf,2,102
2024-10-19 01:38:12,0.0003421306610107,125.69.255.102,SYN-ACK flood,2,114
2024-10-19 01:38:14,0.0006911754608154,236.15.114.84,Ping of Death,2,2084
2024-10-19 01:38:16,0.0005152225494384,178.174.158.251,Ping of Death,2,2084
2024-10-19 01:38:18,0.0006768703460693,192.168.150.129,Smurf,2,102
